product_no,store,supplier,product_description,product_division,product_category,product_subcategory,product_segment,sales_channel,total_gross_sales,total_returns,total_net_sales,total_cogs,total_gross_profit,total_qty_sold,total_transactions,current_qty_on_hand,current_inventory_value_at_cost,current_inventory_value_at_retail,inventory_data_issue_flag,gross_margin_pct,fast_moving_flag,slow_moving_flag,stockout_risk_flag,overstock_risk_flag
PROD-139510,STR-1253,Vendor 0134,PROD-118203 SEG-503268 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-503268 Scholar Footwear Retro Legend Summit,Channel Alpha,571.91,0.0,571.91,630.6299999999999,-58.71999999999997,9.0,9,0.0,0.0,0.0,0.0,-0.10267349757829024,1,0,1,0
PROD-139510,STR-1255,Vendor 0134,PROD-118203 SEG-503268 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-503268 Scholar Footwear Retro Legend Summit,Channel Alpha,319.96,0.0,319.96,280.28,39.68000000000001,4.0,4,0.0,0.0,0.0,0.0,0.12401550193774225,1,0,1,0
PROD-139510,STR-1308,Vendor 0134,PROD-118203 SEG-503268 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-503268 Scholar Footwear Retro Legend Summit,Channel Alpha,319.96,0.0,319.96,280.28,39.68000000000001,4.0,4,0.0,0.0,0.0,0.0,0.12401550193774225,1,0,1,0
PROD-139510,STR-1335,Vendor 0134,PROD-118203 SEG-503268 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-503268 Scholar Footwear Retro Legend Summit,Channel Alpha,79.99,0.0,79.99,70.07,9.920000000000002,1.0,1,0.0,0.0,0.0,0.0,0.12401550193774225,0,1,0,1
PROD-139510,STR-1344,Vendor 0134,PROD-118203 SEG-503268 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-503268 Scholar Footwear Retro Legend Summit,Channel Alpha,319.96,0.0,319.96,280.28,39.68000000000001,4.0,4,0.0,0.0,0.0,0.0,0.12401550193774225,1,0,1,0
PROD-139510,STR-1348,Vendor 0134,PROD-118203 SEG-503268 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-503268 Scholar Footwear Retro Legend Summit,Channel Alpha,159.98,0.0,159.98,140.14,19.840000000000003,2.0,2,0.0,0.0,0.0,0.0,0.12401550193774225,0,0,0,0
PROD-139510,STR-1369,Vendor 0134,PROD-118203 SEG-503268 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-503268 Scholar Footwear Retro Legend Summit,Channel Alpha,159.98,0.0,159.98,140.14,19.840000000000003,2.0,2,0.0,0.0,0.0,0.0,0.12401550193774225,0,0,0,0
PROD-139744,STR-1010,Vendor 0134,PROD-113080 SEG-502437 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-502437 Scholar Footwear Retro Legend Summit,Channel Alpha,179.97,0.0,179.97,180.18,-0.21000000000000085,3.0,3,0.0,0.0,0.0,0.0,-0.0011668611435239253,1,0,1,0
PROD-139744,STR-1074,Vendor 0134,PROD-113080 SEG-502437 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-502437 Scholar Footwear Retro Legend Summit,Channel Alpha,299.95000000000005,0.0,299.95000000000005,300.3,-0.3500000000000014,5.0,4,0.0,0.0,0.0,0.0,-0.001166861143523925,1,0,1,0
PROD-139744,STR-1080,Vendor 0134,PROD-113080 SEG-502437 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-502437 Scholar Footwear Retro Legend Summit,Channel Alpha,259.96,69.99,189.97,180.18,9.789999999999992,3.0,5,0.0,0.0,0.0,0.0,0.05153445280833812,1,0,1,0
PROD-139744,STR-1085,Vendor 0134,PROD-113080 SEG-502437 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-502437 Scholar Footwear Retro Legend Summit,Channel Alpha,139.97,0.0,139.97,180.18,-40.21,3.0,3,0.0,0.0,0.0,0.0,-0.28727584482389085,1,0,1,0
PROD-139744,STR-1094,Vendor 0134,PROD-113080 SEG-502437 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-502437 Scholar Footwear Retro Legend Summit,Channel Alpha,473.92,0.0,473.92,480.48,-6.560000000000002,8.0,8,0.0,0.0,0.0,0.0,-0.013841998649561111,1,0,1,0
PROD-139744,STR-1109,Vendor 0134,PROD-113080 SEG-502437 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-502437 Scholar Footwear Retro Legend Summit,Channel Alpha,179.97,59.99,119.98,120.12,-0.14000000000000057,2.0,4,0.0,0.0,0.0,0.0,-0.0011668611435239253,0,0,0,0
PROD-139744,STR-1114,Vendor 0134,PROD-113080 SEG-502437 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-502437 Scholar Footwear Retro Legend Summit,Channel Alpha,159.47,0.0,159.47,180.18,-20.71,3.0,3,0.0,0.0,0.0,0.0,-0.12986768671223428,1,0,1,0
PROD-139744,STR-1145,Vendor 0134,PROD-113080 SEG-502437 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-502437 Scholar Footwear Retro Legend Summit,Channel Alpha,179.97,0.0,179.97,180.18,-0.21000000000000085,3.0,3,0.0,0.0,0.0,0.0,-0.0011668611435239253,1,0,1,0
PROD-139744,STR-1194,Vendor 0134,PROD-113080 SEG-502437 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-502437 Scholar Footwear Retro Legend Summit,Channel Alpha,179.97,0.0,179.97,180.18,-0.21000000000000085,3.0,3,6.0,360.36,299.94,0.0,-0.0011668611435239253,1,0,0,0
PROD-139744,STR-1229,Vendor 0134,PROD-113080 SEG-502437 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-502437 Scholar Footwear Retro Legend Summit,Channel Alpha,285.95,0.0,285.95,300.3,-14.350000000000009,5.0,5,0.0,0.0,0.0,0.0,-0.05018359853121178,1,0,1,0
PROD-139744,STR-1235,Vendor 0134,PROD-113080 SEG-502437 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-502437 Scholar Footwear Retro Legend Summit,Channel Alpha,309.95,0.0,309.95,300.3,9.649999999999991,5.0,5,0.0,0.0,0.0,0.0,0.031134053879657984,1,0,1,0
PROD-139744,STR-1253,Vendor 0134,PROD-113080 SEG-502437 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-502437 Scholar Footwear Retro Legend Summit,Channel Alpha,109.98,0.0,109.98,120.12,-10.14,2.0,2,6.0,360.36,299.94,0.0,-0.0921985815602837,0,0,0,0
PROD-139744,STR-1305,Vendor 0134,PROD-113080 SEG-502437 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-502437 Scholar Footwear Retro Legend Summit,Channel Alpha,149.97,0.0,149.97,180.18,-30.21,3.0,3,1.0,60.06,49.99,0.0,-0.20144028805761152,1,0,0,0
PROD-139744,STR-1308,Vendor 0134,PROD-113080 SEG-502437 Scholar Footwear Retro Legend Summit,Scholar Footwear,Scholar Footwear Retro Legend,Scholar Footwear Retro Legend Summit,SEG-502437 Scholar Footwear Retro Legend Summit,Channel Alpha,119.98,0.0,119.98,120.12,-0.14000000000000057,2.0,2,0.0,0.0,0.0,0.0,-0.0011668611435239253,0,0,0,0
PROD-139794,STR-1010,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,159.98,0.0,159.98,120.12,39.859999999999985,2.0,2,0.0,0.0,0.0,0.0,0.24915614451806467,0,0,0,0
PROD-139794,STR-1026,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,79.99,0.0,79.99,60.06,19.929999999999993,1.0,1,0.0,0.0,0.0,0.0,0.24915614451806467,0,1,0,1
PROD-139794,STR-1038,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,229.96,0.0,229.96,240.24,-10.280000000000008,4.0,4,0.0,0.0,0.0,0.0,-0.044703426682901407,1,0,1,0
PROD-139794,STR-1044,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,149.97,0.0,149.97,180.18,-30.21,3.0,3,0.0,0.0,0.0,0.0,-0.20144028805761152,1,0,1,0
PROD-139794,STR-1074,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,179.97,0.0,179.97,180.18,-0.21000000000000796,3.0,3,0.0,0.0,0.0,0.0,-0.0011668611435239648,1,0,1,0
PROD-139794,STR-1075,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,129.98,0.0,129.98,120.12,9.859999999999992,2.0,2,0.0,0.0,0.0,0.0,0.07585782428065851,0,0,0,0
PROD-139794,STR-1080,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,79.99,0.0,79.99,60.06,19.929999999999993,1.0,1,0.0,0.0,0.0,0.0,0.24915614451806467,0,1,0,1
PROD-139794,STR-1085,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,149.97,0.0,149.97,180.18,-30.21,3.0,3,0.0,0.0,0.0,0.0,-0.20144028805761152,1,0,1,0
PROD-139794,STR-1107,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,249.96,0.0,249.96,240.24,9.719999999999985,4.0,4,0.0,0.0,0.0,0.0,0.038886221795487216,1,0,1,0
PROD-139794,STR-1109,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,289.95,0.0,289.95,300.3,-10.350000000000016,5.0,5,0.0,0.0,0.0,0.0,-0.03569580962234874,1,0,1,0
PROD-139794,STR-1114,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,99.98,0.0,99.98,120.12,-20.14,2.0,2,0.0,0.0,0.0,0.0,-0.20144028805761152,0,0,0,0
PROD-139794,STR-1145,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,189.96,0.0,189.96,240.24,-50.28,4.0,4,0.0,0.0,0.0,0.0,-0.26468730259001894,1,0,1,0
PROD-139794,STR-1148,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,234.95000000000002,0.0,234.95000000000002,300.3,-65.35,5.0,5,0.0,0.0,0.0,0.0,-0.2781442860183017,1,0,1,0
PROD-139794,STR-1149,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,139.98,0.0,139.98,120.12,19.859999999999992,2.0,2,0.0,0.0,0.0,0.0,0.14187741105872262,0,0,0,0
PROD-139794,STR-1157,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,143.98,0.0,143.98,120.12,23.859999999999992,2.0,2,0.0,0.0,0.0,0.0,0.16571746075843863,0,0,0,0
PROD-139794,STR-1163,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,129.98000000000002,0.0,129.98000000000002,180.18,-50.2,3.0,3,0.0,0.0,0.0,0.0,-0.38621326357901214,1,0,1,0
PROD-139794,STR-1194,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,129.98,0.0,129.98,120.12,9.859999999999992,2.0,2,0.0,0.0,0.0,0.0,0.07585782428065851,0,0,0,0
PROD-139794,STR-1198,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,159.96,0.0,159.96,240.24,-80.28,4.0,1,0.0,0.0,0.0,0.0,-0.5018754688672168,1,0,1,0
PROD-139794,STR-1203,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,79.98,0.0,79.98,120.12,-40.14,2.0,1,0.0,0.0,0.0,0.0,-0.5018754688672168,0,0,0,0
PROD-139794,STR-1219,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,49.99,0.0,49.99,60.06,-10.07,1.0,1,0.0,0.0,0.0,0.0,-0.20144028805761152,0,1,0,1
PROD-139794,STR-1222,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,49.99,0.0,49.99,60.06,-10.07,1.0,1,0.0,0.0,0.0,0.0,-0.20144028805761152,0,1,0,1
PROD-139794,STR-1229,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,260.96,0.0,260.96,240.24,20.719999999999985,4.0,4,0.0,0.0,0.0,0.0,0.07939914163090124,1,0,1,0
PROD-139794,STR-1234,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,94.98,0.0,94.98,120.12,-25.14,2.0,2,0.0,0.0,0.0,0.0,-0.26468730259001894,0,0,0,0
PROD-139794,STR-1235,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,49.99,0.0,49.99,60.06,-10.07,1.0,1,0.0,0.0,0.0,0.0,-0.20144028805761152,0,1,0,1
PROD-139794,STR-1237,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,99.98,0.0,99.98,120.12,-20.14,2.0,2,0.0,0.0,0.0,0.0,-0.20144028805761152,0,0,0,0
PROD-139794,STR-1253,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,124.98,44.99,79.99000000000001,60.06,19.929999999999993,1.0,3,0.0,0.0,0.0,0.0,0.24915614451806464,0,1,0,1
PROD-139794,STR-1255,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,49.99,0.0,49.99,60.06,-10.07,1.0,1,0.0,0.0,0.0,0.0,-0.20144028805761152,0,1,0,1
PROD-139794,STR-1305,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,49.99,0.0,49.99,60.06,-10.07,1.0,1,0.0,0.0,0.0,0.0,-0.20144028805761152,0,1,0,1
PROD-139794,STR-1335,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,149.97,0.0,149.97,180.18,-30.21,3.0,3,0.0,0.0,0.0,0.0,-0.20144028805761152,1,0,1,0
PROD-139794,STR-1338,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,119.97,0.0,119.97,180.18,-60.21000000000001,3.0,1,0.0,0.0,0.0,0.0,-0.5018754688672169,1,0,1,0
PROD-139794,STR-1348,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,79.99,0.0,79.99,60.06,19.929999999999993,1.0,1,0.0,0.0,0.0,0.0,0.24915614451806467,0,1,0,1
PROD-139794,STR-1350,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,279.96,0.0,279.96,240.24,39.71999999999998,4.0,4,0.0,0.0,0.0,0.0,0.1418774110587226,1,0,1,0
PROD-139794,STR-1369,Vendor 0134,PROD-166101 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,79.99,0.0,79.99,60.06,19.929999999999993,1.0,1,0.0,0.0,0.0,0.0,0.24915614451806467,0,1,0,1
PROD-139796,STR-1010,Vendor 0134,PROD-166103 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,129.98,0.0,129.98,120.12,9.859999999999992,2.0,2,0.0,0.0,0.0,0.0,0.07585782428065851,0,0,0,0
PROD-139796,STR-1026,Vendor 0134,PROD-166103 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,49.99,0.0,49.99,60.06,-10.07,1.0,1,0.0,0.0,0.0,0.0,-0.20144028805761152,0,1,0,1
PROD-139796,STR-1044,Vendor 0134,PROD-166103 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,174.97,0.0,174.97,180.18,-5.210000000000008,3.0,3,0.0,0.0,0.0,0.0,-0.029776533119963467,1,0,1,0
PROD-139796,STR-1074,Vendor 0134,PROD-166103 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,129.98,0.0,129.98,120.12,9.859999999999992,2.0,2,0.0,0.0,0.0,0.0,0.07585782428065851,0,0,0,0
PROD-139796,STR-1075,Vendor 0134,PROD-166103 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,49.99,0.0,49.99,60.06,-10.07,1.0,1,0.0,0.0,0.0,0.0,-0.20144028805761152,0,1,0,1
PROD-139796,STR-1080,Vendor 0134,PROD-166103 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,39.99,0.0,39.99,60.06,-20.07,1.0,1,0.0,0.0,0.0,0.0,-0.5018754688672168,0,1,0,1
PROD-139796,STR-1082,Vendor 0134,PROD-166103 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,249.96999999999997,0.0,249.96999999999997,180.18,69.78999999999998,3.0,3,0.0,0.0,0.0,0.0,0.2791935032203864,1,0,1,0
PROD-139796,STR-1085,Vendor 0134,PROD-166103 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,129.98,0.0,129.98,120.12,9.859999999999992,2.0,2,0.0,0.0,0.0,0.0,0.07585782428065851,0,0,0,0
PROD-139796,STR-1094,Vendor 0134,PROD-166103 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear,Scholar Footwear Modern Legend,Scholar Footwear Modern Legend Summit,SEG-515573 Scholar Footwear Modern Legend Summit,Channel Alpha,179.97,0.0,179.97,180.18,-0.21000000000000796,3.0,3,0.0,0.0,0.0,0.0,-0.0011668611435239648,1,0,1,0
